0,1
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,1
17,1
18,0
19,0
20,0
21,2
22,0
23,0
24,0
25,0
26,1
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,1
44,0
45,0
46,0
47,0
48,0
49,0
50,2
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,1
67,0
68,1
69,0
70,0
71,0
72,0
73,0
74,0
75,1
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,2
93,0
94,0
95,0
96,0
97,0
98,1
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,2
115,0
116,0
117,0
118,1
119,1
120,0
121,0
122,1
123,0
124,0
125,0
126,1
127,0
128,0
129,0
130,1
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,1
139,1
140,0
141,0
142,0
143,1
144,0
145,0
146,0
147,0
148,0
149,2
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,1
170,1
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,2
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,1
215,0
216,2
217,1
218,1
219,1
220,0
221,0
222,0
223,1
224,1
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,1
238,0
239,0
240,0
241,1
242,0
243,0
244,1
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,1
259,1
260,0
261,0
262,1
263,0
264,0
265,1
266,1
267,0
268,1
269,0
270,0
271,0
272,1
273,1
274,0
275,0
276,0
277,0
278,0
279,0
280,3
281,0
282,3
283,1
284,3
285,3
286,1
287,1
288,2
289,6
290,1
291,1
292,1
293,0
294,0
295,1
296,2
297,3
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,1
307,1
308,0
309,1
310,0
311,0
312,1
313,5
314,10
315,6
316,3
317,5
318,9
319,2
320,3
321,0
322,0
323,0
324,1
325,0
326,0
327,0
328,0
329,0
330,0
331,1
332,1
333,0
334,0
335,4
336,1
337,1
338,3
339,1
340,1
341,1
342,2
343,0
344,0
345,1
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,3
356,2
357,1
358,4
359,0
360,1
361,1
362,2
363,2
364,0
365,2
366,1
367,0
368,3
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,1
377,3
378,1
379,0
380,0
381,1
382,2
383,3
384,0
385,3
386,5
387,6
388,7
389,9
390,11
391,5
392,2
393,6
394,19
395,12
396,7
397,13
398,21
399,37
400,42
401,84
402,149
403,127
404,138
405,121
406,156
407,163
408,128
409,126
410,78
411,78
412,87
413,124
414,137
415,91
416,84
417,25
418,12
419,20
420,17
421,14
422,26
423,25
424,55
425,126
426,173
427,123
428,110
429,172
430,158
431,164
432,150
433,155
434,109
435,166
436,139
437,171
438,96
439,83
440,74
441,34
442,46
443,8
444,6
445,5
446,33
447,31
448,128
449,348
450,506
451,459
452,352
453,511
454,457
455,390
456,402
457,367
458,296
459,453
460,383
461,242
462,241
463,179
464,139
465,106
466,59
467,31
468,10
469,21
470,18
471,18
472,60
473,154
474,227
475,218
476,258
477,386
478,422
479,293
480,309
481,272
482,228
483,325
484,297
485,361
486,294
487,349
488,323
489,345
490,189
491,173
492,8
493,5
494,117
495,161
496,481
497,971
498,1360
499,1649
500,1690
501,6451
502,5661
503,5769
504,7107
505,17563
506,2671
507,1858
508,1775
509,1195
510,1036
511,747
512,553
513,353
514,229
515,119
516,81
517,96
518,96
519,106
520,228
521,360
522,416
523,461
524,287
525,408
526,373
527,370
528,279
529,271
530,141
531,221
532,226
533,244
534,227
535,221
536,135
537,132
538,70
539,35
540,28
541,27
542,28
543,30
544,102
545,136
546,168
547,200
548,125
549,126
550,10
551,28
552,180
553,184
554,125
555,298
556,279
557,272
558,267
559,222
560,157
561,80
562,33
563,21
564,26
565,25
566,29
567,32
568,61
569,74
570,78
571,98
572,93
573,117
574,109
575,96
576,101
577,154
578,177
579,214
580,190
581,202
582,162
583,127
584,88
585,71
586,25
587,12
588,19
589,12
590,15
591,25
592,69
593,103
594,150
595,160
596,85
597,85
598,49
599,8
600,15
601,11
602,124
603,162
604,167
605,197
606,210
607,188
608,128
609,83
610,35
611,17
612,15
613,18
614,25
615,48
616,124
617,180
618,200
619,132
620,231
621,215
622,192
623,212
624,214
625,193
626,327
627,259
628,335
629,182
630,138
631,124
632,97
633,62
634,34
635,33
636,52
637,9
638,7
639,51
640,52
641,101
642,152
643,131
644,205
645,217
646,300
647,164
648,172
649,120
650,139
651,148
652,158
653,161
654,163
655,148
656,99
657,52
658,27
659,31
660,21
661,18
662,20
663,29
664,52
665,160
666,344
667,584
668,617
669,388
670,265
671,338
672,294
673,228
674,209
675,310
676,271
677,218
678,169
679,156
680,114
681,60
682,33
683,9
684,83
685,22
686,21
687,39
688,79
689,145
690,228
691,178
692,204
693,243
694,90
695,221
696,220
697,133
698,173
699,179
700,227
701,349
702,330
703,238
704,200
705,81
706,36
707,28
708,23
709,29
710,72
711,80
712,133
713,159
714,250
715,378
716,436
717,955
718,468
719,320
720,323
721,265
722,240
723,273
724,217
725,295
726,289
727,230
728,158
729,84
730,46
731,30
732,24
733,35
734,42
735,24
736,127
737,173
738,248
739,323
740,304
741,304
742,261
743,245
744,293
745,216
746,264
747,273
748,263
749,358
750,23
751,11
752,8
753,5
754,21
755,9
756,8
757,5
758,10
759,24
760,26
761,45
762,58
763,89
764,58
765,37
766,34
767,46
768,50
769,31
770,78
771,38
772,28
773,55
774,12
775,27
776,34
777,35
778,11
779,10
780,16
781,15
782,11
783,7
784,38
785,120
786,152
787,107
788,181
789,203
790,209
791,172
792,145
793,121
794,16
795,19
796,34
797,8
798,18
799,12
800,11
801,12
802,1
803,18
804,1
805,4
806,5
807,6
808,7
809,16
810,26
811,41
812,33
813,33
814,64
815,55
816,60
817,55
818,160
819,138
820,146
821,73
822,156
823,141
824,135
825,147
826,84
827,79
828,56
829,59
830,62
831,153
832,216
833,351
834,189
835,1128
836,3016
837,3391
838,3844
839,4041
840,7272
841,10981
842,10441
843,9180
844,7711
845,2556
846,951
847,769
848,635
849,311
850,150
851,115
852,68
853,112
854,139
855,148
856,175
857,296
858,300
859,458
860,304
861,43
862,41
863,23
864,38
865,32
866,25
867,25
868,15
869,19
870,16
871,12
872,13
873,3
874,1
875,1
876,2
877,1
878,1
879,2
880,8
881,11
882,7
883,7
884,17
885,11
886,15
887,17
888,3
889,10
890,6
891,5
892,3
893,3
894,6
895,4
896,1
897,2
898,6
899,1
900,1
901,0
902,0
903,3
904,3
905,4
906,7
907,3
908,6
909,6
910,3
911,3
912,6
913,9
914,6
915,8
916,7
917,8
918,2
919,1
920,3
921,1
922,0
923,0
924,1
925,1
926,1
927,2
928,0
929,4
930,8
931,4
932,5
933,7
934,8
935,4
936,4
937,2
938,2
939,4
940,5
941,0
942,4
943,7
944,2
945,4
946,0
947,0
948,2
949,1
950,3
951,0
952,1
953,2
954,6
955,5
956,4
957,7
958,6
959,3
960,1
961,7
962,1
963,0
964,3
965,2
966,3
967,2
968,3
969,2
970,0
971,0
972,1
